City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Port Hedland,-20.3167,118.5667,82.45,32,99,19.57,AU,2021-05-29 03:16:34
294,Celestun,20.8667,-90.4,80.26,76,2,15.1,MX,2021-05-29 03:16:22
295,Tabuk,17.4189,121.4443,94.55,47,15,5.97,PH,2021-05-29 03:24:51
296,Rawlins,41.7911,-107.2387,61.02,27,1,10.36,US,2021-05-29 03:17:52
297,Cabo San Lucas,22.8909,-109.9124,86.81,60,85,11.5,MX,2021-05-29 03:13:39
298,Hollins,37.3413,-79.9431,70.18,94,20,3.44,US,2021-05-29 03:24:51
299,Bubaque,11.2833,-15.8333,78.06,74,50,12.33,GW,2021-05-29 03:24:51
300,Vostok,46.4856,135.8833,49.62,70,100,8.05,RU,2021-05-29 03:24:52
301,Leningradskiy,69.3833,178.4167,33.93,86,11,12.84,RU,2021-05-29 03:16:15
302,Usinsk,65.9939,57.5281,48.29,74,100,22.39,RU,2021-05-29 03:24:52
303,Uruzgan,32.8333,66.0,73.29,26,0,5.08,AF,2021-05-29 03:24:52
304,Belyy Yar,53.6039,91.3903,55.29,47,0,8.21,RU,2021-05-29 03:24:52
305,Marsh Harbour,26.5412,-77.0636,76.77,76,0,9.06,BS,2021-05-29 03:17:58
306,Wuchang,44.9143,127.15,62.29,54,100,3.33,CN,2021-05-29 03:24:53
307,Atambua,-9.1061,124.8925,82.53,59,78,1.83,ID,2021-05-29 03:17:19
308,Yaan,7.3833,8.5667,76.26,87,100,5.57,NG,2021-05-29 03:24:53
309,Bonavista,48.6499,-53.1147,40.12,64,3,24.67,CA,2021-05-29 03:24:53
310,Senigallia,43.7093,13.2167,60.15,75,75,3.0,IT,2021-05-29 03:24:53
311,Skegness,53.1436,0.3363,55.47,81,99,6.93,GB,2021-05-29 03:24:54
312,Boddam,57.4667,-1.7833,44.98,94,10,10.16,GB,2021-05-29 03:24:54
313,Omaruru,-21.4333,15.9333,56.61,37,0,4.03,NA,2021-05-29 03:21:18
314,Ananas,19.2466,-71.9557,71.08,91,98,1.21,HT,2021-05-29 03:24:54
315,Parthenay,46.6667,-0.4167,58.5,93,73,7.54,FR,2021-05-29 03:24:55
316,Misratah,32.3754,15.0925,71.89,78,52,13.89,LY,2021-05-29 03:24:55
317,Kalabo,-14.97,22.6814,49.89,51,0,3.06,ZM,2021-05-29 03:24:55
318,Road Town,18.4167,-64.6167,78.89,76,5,12.08,VG,2021-05-29 03:24:55
319,Abu Kamal,34.4506,40.9171,77.05,37,0,7.02,SY,2021-05-29 03:24:56
320,Nadvoitsy,63.8667,34.3167,37.11,79,16,8.59,RU,2021-05-29 03:24:56
321,Barentu,15.1139,37.5928,81.18,32,0,4.16,ER,2021-05-29 03:20:29
322,Ust-Maya,60.4167,134.5333,65.71,37,89,5.68,RU,2021-05-29 03:24:56
323,Kapit,2.0167,112.9333,90.01,59,96,1.39,MY,2021-05-29 03:22:14
324,Albanel,48.8832,-72.4487,39.34,52,0,5.75,CA,2021-05-29 03:24:57
325,Mehamn,71.0357,27.8492,35.87,67,100,19.26,NO,2021-05-29 03:24:57
326,Kouqian,43.6391,126.4578,62.19,57,100,5.39,CN,2021-05-29 03:24:57
327,Bucerias,20.75,-105.3333,79.99,89,75,0.89,MX,2021-05-29 03:21:47
328,Namatanai,-3.6667,152.4333,83.23,74,100,10.58,PG,2021-05-29 03:17:04
329,Smyshlyayevka,53.2391,50.3907,69.04,81,100,6.96,RU,2021-05-29 03:24:57
330,Rehoboth,-23.3167,17.0833,53.02,38,4,2.62,NA,2021-05-29 03:24:58
331,Quirinopolis,-18.4483,-50.4517,75.06,53,98,5.88,BR,2021-05-29 03:24:58
332,Zhezkazgan,47.8043,67.7144,66.88,36,69,7.72,KZ,2021-05-29 03:17:30
333,Bengkulu,-3.8004,102.2655,75.25,93,100,2.91,ID,2021-05-29 03:16:32
334,Lulea,65.5842,22.1547,42.87,52,60,8.05,SE,2021-05-29 03:24:58
335,Zhangye,38.9342,100.4517,79.84,16,31,10.0,CN,2021-05-29 03:24:58
336,Ankazoabo,-22.2833,44.5167,58.06,76,0,2.08,MG,2021-05-29 03:24:59
337,Porlamar,10.958,-63.8491,78.89,89,100,16.64,VE,2021-05-29 03:22:57
338,Jagdalpur,19.0667,82.0333,92.66,37,1,6.29,IN,2021-05-29 03:17:56
339,Ancud,-41.8697,-73.8203,45.43,72,76,5.17,CL,2021-05-29 03:16:56
340,Hualmay,-11.0964,-77.6139,65.32,91,37,9.86,PE,2021-05-29 03:24:59
341,Bonthe,7.5264,-12.505,80.04,83,97,2.93,SL,2021-05-29 03:24:59
342,Broome,42.2506,-75.833,46.02,89,90,1.99,US,2021-05-29 03:25:00
343,South Lake Tahoe,38.9332,-119.9844,68.65,50,1,4.61,US,2021-05-29 03:25:00
344,Trincomalee,8.5711,81.2335,84.83,72,100,19.51,LK,2021-05-29 03:25:00
345,Grand Gaube,-20.0064,57.6608,74.37,77,78,4.0,MU,2021-05-29 03:25:00
346,Summerside,46.3959,-63.7876,41.47,75,100,3.44,CA,2021-05-29 03:25:01
347,Slawno,54.3628,16.6789,46.8,92,75,5.75,PL,2021-05-29 03:25:01
348,Del Rio,29.3627,-100.8968,87.91,61,75,12.66,US,2021-05-29 03:25:01
349,Katra,32.9833,74.95,89.65,22,1,5.35,IN,2021-05-29 03:25:03
350,Mucurapo,10.6667,-61.5333,78.26,70,20,8.43,TT,2021-05-29 03:25:03
351,Lasa,46.6166,10.7002,56.28,85,64,4.41,IT,2021-05-29 03:16:29
352,Sinnamary,5.3833,-52.95,75.13,97,96,12.53,GF,2021-05-29 03:16:37
353,Zyryanka,65.75,150.85,58.91,34,14,16.37,RU,2021-05-29 03:17:19
354,Botevgrad,42.9,23.7833,59.58,95,25,5.28,BG,2021-05-29 03:22:18
355,Suntar,62.1444,117.6319,71.42,30,15,4.41,RU,2021-05-29 03:17:37
356,Snasa,64.2457,12.3778,40.39,94,23,3.27,NO,2021-05-29 03:25:03
357,General Roca,-39.0333,-67.5833,50.4,42,18,19.17,AR,2021-05-29 03:18:05
358,Sonoita,31.85,-112.8333,79.39,16,7,5.1,MX,2021-05-29 03:25:04
359,Rudnya,54.947,31.0934,52.32,84,100,8.34,RU,2021-05-29 03:25:04
360,Lisieux,49.1667,0.1667,53.33,91,99,5.26,FR,2021-05-29 03:25:04
361,Cumpas,29.9833,-109.7833,78.85,10,3,7.74,MX,2021-05-29 03:25:05
362,Wanning,18.8003,110.3967,90.0,64,83,15.68,CN,2021-05-29 03:25:05
363,Amli,20.2833,73.0167,87.17,63,100,6.89,IN,2021-05-29 03:25:05
364,Maxixe,-23.8597,35.3472,64.22,88,0,11.5,MZ,2021-05-29 03:25:05
365,Stavrovo,56.1331,40.013,60.3,85,96,1.07,RU,2021-05-29 03:25:05
366,Cedar City,37.6775,-113.0619,70.77,11,1,8.05,US,2021-05-29 03:25:06
367,Mount Gambier,-37.8333,140.7667,53.51,66,75,9.22,AU,2021-05-29 03:17:09
368,Yulara,-25.2406,130.9889,64.24,39,0,13.8,AU,2021-05-29 03:25:06
369,Shimoda,34.6667,138.95,81.1,72,100,19.8,JP,2021-05-29 03:25:06
370,Fort Nelson,58.8053,-122.7002,65.79,26,75,6.91,CA,2021-05-29 03:25:06
371,Natitingou,10.3042,1.3796,78.85,68,50,3.44,BJ,2021-05-29 03:25:07
372,Gimli,50.6336,-96.9907,57.22,47,94,12.66,CA,2021-05-29 03:25:07
373,Tautira,-17.7333,-149.15,84.22,74,72,1.68,PF,2021-05-29 03:17:03
374,Victoria,22.2855,114.1577,91.45,75,100,1.01,HK,2021-05-29 03:13:18
375,Sena Madureira,-9.0656,-68.6569,76.24,71,66,2.37,BR,2021-05-29 03:25:07
376,Ewa Beach,21.3156,-158.0072,84.15,54,75,11.99,US,2021-05-29 03:25:07
377,Iqaluit,63.7506,-68.5145,26.33,79,90,18.01,CA,2021-05-29 03:16:25
378,Quime,-16.9833,-67.2167,47.19,78,90,2.57,BO,2021-05-29 03:25:08
379,Port-Gentil,-0.7193,8.7815,78.3,85,89,7.07,GA,2021-05-29 03:17:32
380,Saint-Hubert,50.05,5.3833,44.71,87,32,4.5,BE,2021-05-29 03:25:08
381,Vardo,70.3705,31.1107,35.78,72,97,24.11,NO,2021-05-29 03:17:33
382,Bogorodskoye,56.55,37.8833,55.4,81,100,6.76,RU,2021-05-29 03:25:08
383,Riva,38.9521,-76.578,65.98,94,90,13.8,US,2021-05-29 03:25:08
384,Olafsvik,64.8945,-23.7142,46.0,91,100,20.96,IS,2021-05-29 03:16:49
385,Mbandaka,0.0487,18.2603,72.18,95,100,3.24,CD,2021-05-29 03:25:09
386,Lerwick,60.1545,-1.1494,46.4,91,41,2.28,GB,2021-05-29 03:25:09
387,Boa Vista,2.8197,-60.6733,78.78,89,75,4.61,BR,2021-05-29 03:18:06
388,Hami,42.8,93.45,84.07,19,91,14.12,CN,2021-05-29 03:16:58
389,Natal,-5.795,-35.2094,75.85,94,75,8.52,BR,2021-05-29 03:22:15
390,Anloga,5.7947,0.8973,82.62,83,97,7.52,GH,2021-05-29 03:25:09
391,Guerrero Negro,27.9769,-114.0611,60.1,81,100,17.18,MX,2021-05-29 03:17:07
392,Vilhena,-12.7406,-60.1458,72.57,75,95,3.24,BR,2021-05-29 03:25:09
393,Trelleborg,55.3751,13.1569,51.98,87,23,10.45,SE,2021-05-29 03:25:10
394,Ngunguru,-35.6167,174.5,57.16,73,90,11.97,NZ,2021-05-29 03:25:10
395,Blairmore,49.6,-114.4353,47.79,46,86,5.75,CA,2021-05-29 03:25:10
396,Torbay,47.6666,-52.7314,39.67,67,40,27.63,CA,2021-05-29 03:16:47
397,Dingle,10.9995,122.6711,89.67,61,69,4.65,PH,2021-05-29 03:16:48
398,Teguldet,57.3064,88.1667,42.73,41,39,10.13,RU,2021-05-29 03:25:10
399,Cururupu,-1.8283,-44.8683,74.08,94,63,1.79,BR,2021-05-29 03:25:11
400,Le Port,-20.9373,55.2919,68.61,67,1,4.27,RE,2021-05-29 03:25:11
401,Edremit,39.5961,27.0244,56.95,88,0,4.61,TR,2021-05-29 03:25:11
402,Erzin,36.9559,36.2,69.01,88,66,3.42,TR,2021-05-29 03:17:27
403,Ryde,50.73,-1.1621,56.35,90,100,1.01,GB,2021-05-29 03:25:11
404,Egvekinot,66.3167,-179.1667,37.81,58,5,11.18,RU,2021-05-29 03:25:12
405,Flinders,-34.5833,150.8552,60.21,58,57,8.01,AU,2021-05-29 03:18:10
406,Harper,4.375,-7.7169,79.75,86,98,7.72,LR,2021-05-29 03:25:12
407,Lam Luk Ka,13.9323,100.7494,94.01,77,40,7.09,TH,2021-05-29 03:25:12
408,Sooke,48.3746,-123.7276,59.95,64,15,7.02,CA,2021-05-29 03:25:12
409,Phangnga,8.4509,98.5298,89.71,79,100,5.26,TH,2021-05-29 03:23:48
410,Rio Brilhante,-21.8019,-54.5464,73.09,59,6,5.99,BR,2021-05-29 03:25:12
411,Amahai,-3.3333,128.9167,81.81,79,82,7.31,ID,2021-05-29 03:17:41
412,Cuamba,-14.8031,36.5372,55.08,76,3,0.89,MZ,2021-05-29 03:25:13
413,Sale,34.0389,-6.8166,63.75,100,99,3.44,MA,2021-05-29 03:25:13
414,Kokoda,-8.8785,147.7407,84.2,73,72,2.93,PG,2021-05-29 03:25:13
415,Meulaboh,4.1363,96.1285,79.25,82,100,3.2,ID,2021-05-29 03:17:32
416,Maues,-3.3836,-57.7186,73.31,93,5,0.85,BR,2021-05-29 03:25:13
417,Inuvik,68.3499,-133.7218,32.86,69,75,10.36,CA,2021-05-29 03:25:14
418,Universal City,34.1389,-118.3534,74.39,72,1,8.05,US,2021-05-29 03:25:14
419,Rio Grande,-32.035,-52.0986,56.95,97,100,10.54,BR,2021-05-29 03:25:14
420,Goderich,43.7501,-81.7165,44.91,61,67,6.91,CA,2021-05-29 03:25:14
421,Starkville,33.4504,-88.8184,73.06,83,95,6.73,US,2021-05-29 03:22:52
422,Vestmannaeyjar,63.4427,-20.2734,46.6,94,100,30.94,IS,2021-05-29 03:17:11
423,Seoul,37.5683,126.9778,71.11,63,90,12.64,KR,2021-05-29 03:22:18
424,Mindelo,16.8901,-24.9804,71.15,73,20,15.5,CV,2021-05-29 03:25:15
425,Batsfjord,70.6345,29.7185,34.9,79,100,22.37,NO,2021-05-29 03:25:15
426,Hauterive,46.0901,3.4459,57.96,88,100,1.23,FR,2021-05-29 03:25:15
427,Ojinaga,29.5667,-104.4167,86.95,48,1,20.71,MX,2021-05-29 03:25:15
428,Nyurba,63.2842,118.3319,68.09,36,9,5.39,RU,2021-05-29 03:25:15
429,Lukovetskiy,64.2956,41.9211,37.38,83,93,7.85,RU,2021-05-29 03:25:16
430,Tenenkou,14.4572,-4.9169,92.61,32,95,9.8,ML,2021-05-29 03:21:08
431,Van,38.4924,43.3831,63.75,34,20,6.91,TR,2021-05-29 03:25:16
432,Kosonsoy,41.2561,71.5508,75.76,29,0,2.1,UZ,2021-05-29 03:25:16
433,Kruisfontein,-34.0033,24.7314,54.88,70,7,17.02,ZA,2021-05-29 03:16:43
434,Nemuro,43.3236,145.575,45.03,93,100,25.5,JP,2021-05-29 03:16:54
435,Kupang,-10.1667,123.5833,86.58,58,40,19.57,ID,2021-05-29 03:17:58
436,Maroantsetra,-15.4333,49.7333,70.75,86,86,1.45,MG,2021-05-29 03:25:16
437,Nouadhibou,20.931,-17.0347,67.98,77,100,16.11,MR,2021-05-29 03:17:13
438,Neyshabur,36.2133,58.7958,76.55,25,0,3.98,IR,2021-05-29 03:25:17
439,Nioro,13.35,-15.75,77.76,39,4,6.35,GM,2021-05-29 03:25:17
440,Rapla,59.0072,24.7928,50.32,96,100,5.03,EE,2021-05-29 03:25:17
441,Pachperwa,27.5167,82.65,77.88,79,100,4.56,IN,2021-05-29 03:25:17
442,Richards Bay,-28.783,32.0377,68.7,71,83,5.32,ZA,2021-05-29 03:17:11
443,Naron,43.5167,-8.1528,58.05,91,8,1.25,ES,2021-05-29 03:25:18
444,Quimper,48.0,-4.1,57.78,82,100,4.61,FR,2021-05-29 03:25:18
445,Portland,45.5234,-122.6762,66.15,54,1,1.99,US,2021-05-29 03:16:29
446,Dogondoutchi,13.6393,4.0287,83.91,24,100,1.57,NE,2021-05-29 03:25:18
447,Krasnoarmeysk,51.0239,45.6969,60.08,79,96,5.93,RU,2021-05-29 03:25:18
448,Avera,33.194,-82.5271,80.47,62,96,6.58,US,2021-05-29 03:25:19
449,Devarkonda,16.7,78.9333,89.87,49,78,16.15,IN,2021-05-29 03:25:19
450,Troitsko-Pechorsk,62.7084,56.1964,55.31,80,40,10.22,RU,2021-05-29 03:25:19
451,Shache,38.4167,77.2406,84.0,16,0,8.95,CN,2021-05-29 03:17:48
452,Vila Franca Do Campo,37.7167,-25.4333,55.81,72,94,4.16,PT,2021-05-29 03:25:19
453,Baruun-Urt,46.6806,113.2792,58.37,34,39,7.27,MN,2021-05-29 03:25:19
454,Miandrivazo,-19.5167,45.4667,64.6,71,0,1.5,MG,2021-05-29 03:25:20
455,Hanna,51.6334,-111.9018,56.71,55,100,11.01,CA,2021-05-29 03:25:20
456,Berberati,4.2612,15.7922,68.07,96,97,0.78,CF,2021-05-29 03:25:20
457,Tyumentsevo,53.3224,81.498,58.3,43,44,4.94,RU,2021-05-29 03:25:20
458,Shihezi,44.3,86.0333,80.56,35,59,2.35,CN,2021-05-29 03:25:21
459,San Luis,-33.295,-66.3356,51.53,51,1,20.09,AR,2021-05-29 03:21:33
460,Lermontovka,47.1453,134.3383,67.24,40,100,6.22,RU,2021-05-29 03:25:21
461,Eureka,40.8021,-124.1637,55.9,76,87,1.01,US,2021-05-29 03:13:18
462,Cuajinicuilapa,16.4667,-98.4167,83.28,68,58,3.0,MX,2021-05-29 03:25:21
463,Gigmoto,13.7796,124.39,88.81,64,23,4.97,PH,2021-05-29 03:25:21
464,Siedlce,52.1677,22.2901,49.57,98,100,7.2,PL,2021-05-29 03:25:22
465,Sioux Lookout,50.1001,-91.917,52.18,43,20,5.75,CA,2021-05-29 03:16:45
466,Honningsvag,70.9821,25.9704,36.73,66,100,18.66,NO,2021-05-29 03:25:22
467,Itoman,26.1247,127.6694,75.58,94,75,6.91,JP,2021-05-29 03:25:22
468,Makubetsu,45.3714,141.8211,51.51,87,75,10.36,JP,2021-05-29 03:25:22
469,Kudahuvadhoo,2.6708,72.8944,83.53,72,100,18.57,MV,2021-05-29 03:25:23
470,Karaton,-6.3424,106.1045,87.96,58,78,0.76,ID,2021-05-29 03:25:23
471,Yakeshi,49.2833,120.7333,61.47,42,98,7.38,CN,2021-05-29 03:17:38
472,Verkhoshizhemye,58.011,49.1038,57.7,95,98,3.47,RU,2021-05-29 03:25:23
473,Burgersdorp,-30.9977,26.3286,42.69,71,0,4.7,ZA,2021-05-29 03:25:23
474,Wageningen,51.9667,5.6667,50.2,93,1,5.55,NL,2021-05-29 03:25:23
475,San Patricio,28.017,-97.5169,81.32,87,68,11.74,US,2021-05-29 03:17:03
476,Hudiksvall,61.729,17.1036,43.16,79,3,4.21,SE,2021-05-29 03:24:36
477,Anzio,41.4853,12.6179,65.44,68,100,2.71,IT,2021-05-29 03:25:24
478,Kontagora,10.3999,5.4695,79.09,55,28,4.63,NG,2021-05-29 03:25:24
479,Prince Rupert,54.3161,-130.3201,51.89,68,1,3.44,CA,2021-05-29 03:22:42
480,Saint George,37.1041,-113.5841,88.39,7,1,8.05,US,2021-05-29 03:15:00
481,Pantai Remis,4.4557,100.6288,87.82,70,1,5.57,MY,2021-05-29 03:25:24
482,Margate,51.3813,1.3862,53.69,81,77,1.99,GB,2021-05-29 03:15:25
483,Burtunay,42.9886,46.6303,60.67,70,13,2.95,RU,2021-05-29 03:25:25
484,Sola,-13.8833,167.55,83.07,65,75,6.91,VU,2021-05-29 03:25:25
485,Russell,32.3502,-85.1999,71.51,93,40,5.1,US,2021-05-29 03:25:25
486,Miyako,39.6367,141.9525,67.32,70,66,5.46,JP,2021-05-29 03:25:25
487,Nautla,20.2167,-96.7833,81.72,83,97,14.34,MX,2021-05-29 03:17:40
488,Yurginskoye,56.8189,67.3921,65.86,54,33,6.71,RU,2021-05-29 03:25:25
489,Tumaco,1.7986,-78.8156,76.87,89,100,6.76,CO,2021-05-29 03:25:26
490,Isla Vista,34.4133,-119.861,69.12,69,1,8.05,US,2021-05-29 03:25:26
491,Kieta,-6.2167,155.6333,79.27,87,100,4.23,PG,2021-05-29 03:16:27
492,Cortes,41.9395,-1.4396,68.61,66,95,4.03,ES,2021-05-29 03:25:26
493,Manokwari,-0.8667,134.0833,83.95,73,94,5.1,ID,2021-05-29 03:25:26
494,Oviedo,43.3603,-5.8448,61.52,100,80,1.01,ES,2021-05-29 03:25:27
495,Husavik,66.0449,-17.3389,51.71,71,15,11.83,IS,2021-05-29 03:16:22
496,Tamandare,-8.7597,-35.1047,76.32,80,60,9.06,BR,2021-05-29 03:25:27
497,Bushehr,28.9684,50.8385,87.89,62,0,9.22,IR,2021-05-29 03:25:27
498,Andalan,5.9594,121.3903,84.29,64,82,0.6,PH,2021-05-29 03:25:27
499,Beisfjord,68.3751,17.5988,42.26,80,92,1.3,NO,2021-05-29 03:25:28
500,Nieuw Nickerie,5.95,-56.9833,77.31,89,100,12.21,SR,2021-05-29 03:25:28
501,Oda,35.1833,132.5,66.97,67,89,14.88,JP,2021-05-29 03:25:28
502,Tayga,56.06,85.6197,46.26,39,12,9.1,RU,2021-05-29 03:25:28
503,Lososina,48.9975,140.3106,46.0,84,100,5.28,RU,2021-05-29 03:25:29
504,Gladstone,-23.85,151.25,75.78,29,99,13.8,AU,2021-05-29 03:25:29
505,Asfi,32.2994,-9.2372,64.33,92,82,1.19,MA,2021-05-29 03:25:29
506,Banda Aceh,5.5577,95.3222,83.98,68,95,9.62,ID,2021-05-29 03:25:29
507,Bulawayo,-20.15,28.5833,50.49,37,0,2.15,ZW,2021-05-29 03:25:29
508,Gombe,10.2897,11.1673,84.24,51,100,5.55,NG,2021-05-29 03:25:30
509,Manta,-0.95,-80.7333,73.92,88,100,8.46,EC,2021-05-29 03:25:30
510,Mykolayiv,46.9659,31.9974,61.11,91,83,6.93,UA,2021-05-29 03:25:30
511,Palu,-0.8917,119.8707,90.14,60,21,2.91,ID,2021-05-29 03:17:40
512,Mnogovershinnyy,53.9353,139.9242,56.19,43,77,4.85,RU,2021-05-29 03:25:30
513,Tadine,-21.55,167.8833,74.71,57,4,9.35,NC,2021-05-29 03:25:31
514,Vao,-22.6667,167.4833,72.12,63,0,25.61,NC,2021-05-29 03:16:17
515,Genhe,50.7833,121.5167,49.3,85,100,3.0,CN,2021-05-29 03:17:36
516,Omsukchan,62.5333,155.8,36.99,75,67,9.78,RU,2021-05-29 03:25:31
517,Pauini,-7.7136,-66.9764,78.12,76,100,1.39,BR,2021-05-29 03:25:31
518,Puerto Rondon,6.2805,-71.1,73.11,97,49,4.56,CO,2021-05-29 03:25:31
519,Malakal,9.5334,31.6605,79.9,56,7,3.71,SS,2021-05-29 03:25:32
520,San Buenaventura,27.0833,-101.5333,75.11,92,100,13.73,MX,2021-05-29 03:25:32
521,Hoopstad,-27.8327,25.9083,45.84,49,1,4.81,ZA,2021-05-29 03:25:32
522,Hirara,24.8,125.2833,84.47,74,75,4.61,JP,2021-05-29 03:16:42
523,Bantou,26.2151,117.4893,76.53,88,99,4.54,CN,2021-05-29 03:25:32
524,Ostrovnoy,68.0531,39.5131,34.86,98,87,17.83,RU,2021-05-29 03:17:01
525,Corinth,37.9407,22.9573,71.69,67,7,2.64,GR,2021-05-29 03:25:33
526,Laibin,23.7,109.2667,88.48,68,94,9.55,CN,2021-05-29 03:25:33
527,Ushtobe,45.2514,77.9838,67.01,47,100,8.21,KZ,2021-05-29 03:17:39
528,Gamba,-2.65,10.0,75.18,94,90,4.94,GA,2021-05-29 03:25:33
529,Santa Rosa,14.3122,121.1114,94.98,65,11,3.62,PH,2021-05-29 03:25:33
530,Valparaiso,-33.0393,-71.6273,52.72,76,0,8.08,CL,2021-05-29 03:25:33
531,Kaspiyskiy,45.3929,47.3707,70.3,75,0,9.64,RU,2021-05-29 03:25:34
532,Azul,-36.777,-59.8585,47.71,77,74,6.22,AR,2021-05-29 03:25:34
533,Mangai,-4.05,19.5333,69.48,68,97,1.99,CD,2021-05-29 03:25:11
534,Killybegs,54.6333,-8.45,51.84,95,100,5.23,IE,2021-05-29 03:25:34
535,Lesozavodsk,45.4794,133.4244,63.41,50,100,8.01,RU,2021-05-29 03:25:34
536,Coahuayana,18.7333,-103.6833,75.87,76,79,1.66,MX,2021-05-29 03:16:36
537,Mirnyy,62.5353,113.9611,68.05,34,9,5.97,RU,2021-05-29 03:25:35
538,Kailua,21.4022,-157.7394,84.18,60,20,9.22,US,2021-05-29 03:25:35
539,Pratapgarh,24.0333,74.7833,86.72,56,27,14.12,IN,2021-05-29 03:25:35
540,Holalkere,14.0333,76.1833,76.98,72,85,12.82,IN,2021-05-29 03:25:35
541,Kidal,18.4411,1.4078,88.93,11,94,9.4,ML,2021-05-29 03:25:35
542,San Jeronimo,-11.9472,-75.2829,45.32,82,19,2.59,PE,2021-05-29 03:16:38
543,Knysna,-34.0363,23.0471,57.58,81,56,6.82,ZA,2021-05-29 03:17:29
544,Mwinilunga,-11.7358,24.4293,47.43,60,1,3.49,ZM,2021-05-29 03:25:36
545,Chumikan,54.7183,135.315,41.83,82,96,7.83,RU,2021-05-29 03:25:36
546,Salta,-24.7859,-65.4117,53.89,76,0,2.95,AR,2021-05-29 03:25:36
547,Kyabe,9.4515,18.9449,79.57,55,14,4.09,TD,2021-05-29 03:25:37
548,Svetlogorsk,52.6333,29.7333,52.97,97,100,8.52,BY,2021-05-29 03:17:35
549,Bud,39.447,-86.1758,52.47,93,100,13.94,US,2021-05-29 03:25:37
550,San Jose,37.3394,-121.895,65.44,69,40,5.99,US,2021-05-29 03:23:05
551,Atar,20.5169,-13.0499,85.96,24,62,7.72,MR,2021-05-29 03:25:36
552,Ibadan,7.3878,3.8964,73.96,98,100,1.9,NG,2021-05-29 03:25:37
553,Jamame,0.0722,42.7506,74.82,84,88,6.29,SO,2021-05-29 03:25:38
